,gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,playNullifiedByPenalty,absoluteYardlineNumber,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,expectedPoints,offenseFormation,receiverAlignment,playClockAtSnap,passResult,passLength,targetX,targetY,playAction,dropbackType,dropbackDistance,passLocationType,timeToThrow,timeInTackleBox,timeToSack,passTippedAtLine,unblockedPressure,qbSpike,qbKneel,qbSneak,rushLocationType,penaltyYards,prePenaltyYardsGained,yardsGained,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPointsAdded,isDropback,pff_runConceptPrimary,pff_runConceptSecondary,pff_runPassOption,pff_passCoverage,pff_manZone,swing_play
13093,2022100909,3995,(:13) (Shotgun) C.Wentz pass incomplete short middle to J.McKissic (T.Tart).,4,2,2,WAS,TEN,TEN,2,00:13,17,21,N,12,0.56386336175104,0.43613663824896,4.65580861322815,SHOTGUN,2x2,3.0,I,2.0,9.68,27.16,True,TRADITIONAL,2.92000007629395,INSIDE_BOX,3.103,3.1029999256134,,False,False,False,0,,,,0,0,-0.136452847843369,0.136452847843369,-0.550791995367035,True,UNDEFINED,,0,Red Zone,Other,1
13130,2022101000,2198,(12:38) (Shotgun) P.Mahomes pass short right to M.Valdes-Scantling pushed ob at LV 29 for 23 yards (T.Moehrig).,3,3,8,KC,LV,KC,48,12:38,10,20,N,58,0.258741281926632,0.741258718073368,1.43656304385513,SHOTGUN,3x1,3.0,C,13.0,69.93,12.45,False,SCRAMBLE,4.07999992370605,OUTSIDE_RIGHT,3.97,2.90000009536743,,False,False,False,0,,,,23,23,0.100734449923038,-0.100734449923038,2.84125713072717,True,,,0,Cover-1 Double,Man,1
13286,2022102309,1436,"(12:06) G.Smith FUMBLES (Aborted) at SEA 30, RECOVERED by LAC-K.Mack at SEA 33. K.Mack to SEA 33 for no gain (D.Eskridge). SEA-D.Eskridge was injured during the play.",2,2,3,SEA,LAC,SEA,37,12:06,7,17,N,47,0.294790744781494,0.705209255218506,1.515596765792,SINGLEBACK,3x1,16.0,,,,,False,,,,,,,,,,0,False,OUTSIDE_LEFT,,-4,-4,0.128044037148356,-0.128044037148356,-5.46562850801274,False,OUTSIDE ZONE,PITCH,0,Cover-3,Zone,1
13305,2022103001,3594,"(2:26) (Shotgun) M.Mariota pass deep right to D.Byrd for 47 yards, TOUCHDOWN.",4,1,15,ATL,CAR,CAR,47,02:26,24,28,N,57,0.338042385876179,0.661957614123821,2.41719328192994,SHOTGUN,2x2,21.0,C,16.0,41.64,38.68,False,TRADITIONAL,2.39000010490417,OUTSIDE_RIGHT,3.804,3.79999995231628,,False,False,False,0,,,,47,47,0.358006544411182,-0.358006544411182,4.58280671807006,True,UNDEFINED,,0,Cover-1,Man,1
13352,2022091105,2324,"(8:59) M.Ryan FUMBLES (Aborted) at HST 40, RECOVERED by HST-C.Kirksey at HST 42.",3,3,2,IND,HOU,HOU,40,08:59,13,3,N,50,0.683062192052603,0.316937807947397,2.40321597550064,SINGLEBACK,3x1,7.0,,,,,False,UNKNOWN,,,,,,,,,0,False,OUTSIDE_LEFT,,-2,-2,0.139646362513304,-0.139646362513304,-5.13455961248837,False,UNDEFINED,,0,Cover-3,Zone,1
13377,2022101300,3850,(:35) J.Fields pass short right to D.Mooney pushed ob at WAS 1 for 3 yards (B.St-Juste).,4,4,4,CHI,WAS,WAS,4,00:35,7,12,N,106,0.216915362514555,0.783084637485445,2.99424516648287,SINGLEBACK,3x1,12.0,C,3.0,110.22,5.91,True,TRADITIONAL,4.84999990463257,INSIDE_BOX,2.502,2.50200009346008,,False,False,False,0,,,,3,3,-0.209939299616963,0.209939299616963,-3.18380157119827,True,UNDEFINED,,0,Cover-0,Man,1
13450,2022100902,3994,(1:14) (Shotgun) J.Herbert pass incomplete short right to M.Williams (M.Emerson).,4,4,1,LAC,CLE,LAC,46,01:14,28,30,N,64,0.186888873577118,0.813111126422882,-0.0121602258877829,SHOTGUN,2x2,18.0,I,8.0,57.57,39.97,False,TRADITIONAL,0.709999978542328,INSIDE_BOX,2.135,2.13499999046326,,False,False,False,0,,,,0,0,0.246950170025229,-0.246950170025229,-2.13760564726545,True,,,0,Cover-0,Man,1
13467,2022101700,3193,"(10:41) (Shotgun) J.Herbert pass short middle intended for G.Everett INTERCEPTED by B.Browning at LAC 24. B.Browning to LAC 24 for no gain (J.Palmer). FUMBLES (J.Palmer), touched at LAC 29, and recovers at LAC 30.",4,1,10,LAC,DEN,LAC,17,10:41,13,13,N,93,0.576996184885502,0.423003815114498,0.722025532275438,SHOTGUN,2x2,20.0,IN,7.0,87.11,29.01,False,TRADITIONAL,2.63000011444092,INSIDE_BOX,2.387,2.38700008392334,,True,False,False,0,,,,0,0,-0.191863469779491,0.191863469779491,-4.70269003114663,True,,,0,Cover-3,Zone,1
13503,2022110600,3772,(:34) (Shotgun) J.Herbert pass deep left to J.Palmer to ATL 21 for 22 yards (J.Hawkins).,4,1,10,LAC,ATL,ATL,43,00:34,17,17,N,67,0.278239503502846,0.721760496497154,1.46485438733362,SHOTGUN,3x1,11.0,C,17.0,82.69,41.4,False,TRADITIONAL,5.1399998664856,INSIDE_BOX,3.236,3.23600006103516,,False,False,False,0,,,,22,22,-0.130153036614259,0.130153036614259,1.26880938484101,True,,,0,Cover-1,Man,1
13547,2022100209,1248,"(9:20) (Shotgun) J.Hurts scrambles up the middle for 3 yards, TOUCHDOWN.",2,4,3,PHI,JAX,JAX,3,09:20,0,14,N,13,0.233930923044682,0.766069076955318,2.97233888335177,SHOTGUN,2x2,5.0,R,,,,False,SCRAMBLE,3.95000004768372,,,,,,False,,0,False,INSIDE_RIGHT,,3,3,0.123005133122206,-0.123005133122206,4.02766111664823,True,,,0,Cover-1,Man,1
13563,2022101700,4084,(8:39) (Shotgun) R.Wilson pass incomplete deep middle to K.Hamler.,5,3,1,DEN,LAC,DEN,34,08:39,16,16,N,76,0.474914384068575,0.525085615931425,1.51505870418623,SHOTGUN,2x2,3.0,I,17.0,59.01,24.1,False,TRADITIONAL,1.23000001907349,INSIDE_BOX,3.637,3.63700008392334,,False,False,False,0,,,,0,0,0.117106302953033,-0.117106302953033,-1.72025640751235,True,,,0,Cover-3,Zone,1
13593,2022091108,3803,(:33) (Shotgun) R.Tannehill pass incomplete short left to A.Hooper (O.Ximines).,4,2,4,TEN,NYG,TEN,47,00:33,20,21,N,63,0.538322713132948,0.461677286867052,1.13735121965874,SHOTGUN,3x1,6.0,I,6.0,52.17,9.33,False,TRADITIONAL,3.55999994277954,INSIDE_BOX,3.169,3.16899991035461,,True,False,False,0,,,,0,0,-0.123253993503749,0.123253993503749,-0.334988666465506,True,,,0,2-Man,Man,1
13600,2022091806,758,(1:47) M.Trubisky pass deep middle intended for D.Johnson INTERCEPTED by J.Mills (M.Wilson) at NE 26. J.Mills pushed ob at NE 39 for 13 yards (G.Pickens).,1,1,10,PIT,NE,NE,42,01:47,0,3,N,52,0.430499292910099,0.569500707089901,3.01273106352892,SINGLEBACK,3x1,8.0,IN,16.0,35.78,28.06,True,TRADITIONAL,4.75,INSIDE_BOX,2.536,2.53600001335144,,False,False,False,0,,,,0,0,-0.111604314297438,0.111604314297438,-5.45078716741409,True,OUTSIDE ZONE,,0,Cover-2,Zone,1
13612,2022102304,2284,(14:55) (Shotgun) T.Etienne left end to NYG 24 for 49 yards (K.Thibodeaux).,3,1,10,JAX,NYG,JAX,27,14:55,11,13,N,83,0.536322705447674,0.463677294552326,1.35338221304119,SHOTGUN,3x1,7.0,,,,,False,,,,,,,,,,0,False,OUTSIDE_LEFT,,49,49,0.102517835795879,-0.102517835795879,3.2319327237783,False,PULL LEAD,PITCH,0,Cover-3,Zone,1
13615,2022091100,4068,"(:38) (No Huddle) J.Winston spiked the ball to stop the clock. PENALTY on NO-J.Winston, Intentional Grounding, 10 yards, enforced at ATL 40.",4,1,10,NO,ATL,ATL,40,00:38,26,24,N,70,0.434158638181786,0.565841361818214,2.34743952919962,,,32.0,I,0.0,,,False,UNKNOWN,,,,,,False,,True,0,,,-10.0,0,-10,0.250871357818444,-0.250871357818444,-1.16871267458191,True,,,0,,,1
13627,2022092504,2747,(3:38) (Shotgun) J.Goff pass short right to A.St. Brown to MIN 39 for 8 yards (J.Metellus).,3,3,3,DET,MIN,MIN,47,03:38,14,17,N,63,0.450670190155506,0.549329809844494,2.01741196820512,SHOTGUN,2x2,12.0,C,2.0,65.29,19.99,False,TRADITIONAL,4.59999990463257,INSIDE_BOX,3.399,3.3989999294281,,False,False,False,0,,,,8,8,-0.109269052743912,0.109269052743912,1.55545017099939,True,,,0,Cover-3,Zone,1
13788,2022101603,3900,"(2:12) (No Huddle, Shotgun) M.Ryan pass short middle to M.Pittman to IND 44 for 4 yards (R.Jenkins).",4,3,4,IND,JAX,IND,40,02:12,26,27,N,50,0.529812477529049,0.470187522470951,1.11838140536565,SHOTGUN,3x1,26.0,C,4.0,53.99,21.41,False,TRADITIONAL,3.19000005722046,INSIDE_BOX,2.869,2.86899995803833,,False,False,False,0,,,,4,4,0.108545608818531,-0.108545608818531,1.28438882692717,True,,,0,Cover-1,Man,1
13819,2022100902,3708,(5:23) (Shotgun) J.Brissett scrambles right end pushed ob at LAC 23 for 20 yards (A.Gilman).,4,3,9,CLE,LAC,LAC,43,05:23,28,30,N,67,0.417569898068905,0.582430101931095,2.07311821798794,SHOTGUN,2x2,10.0,R,,,,False,SCRAMBLE,3.53999996185303,,,,,,False,,0,False,INSIDE_RIGHT,,20,20,0.191295128315687,-0.191295128315687,2.35114720143611,True,,,0,Cover-1,Man,1
13863,2022092503,3594,(4:37) (Shotgun) J.Allen scrambles up the middle to MIA 15 for 8 yards (X.Howard).,4,3,5,BUF,MIA,MIA,23,04:37,21,17,N,33,0.534828029572964,0.465171970427036,3.47174577630358,SHOTGUN,3x1,3.0,R,,,,False,SCRAMBLE,3.20000004768372,,,,,,False,,0,False,INSIDE_LEFT,,8,8,-0.101428315043449,0.101428315043449,1.26110505632823,True,,,0,Cover-1,Man,1
13894,2022110610,2324,(11:35) (Shotgun) P.Mahomes pass short right intended for T.Kelce INTERCEPTED by R.McCreary at KC 38. R.McCreary to KC 34 for 4 yards (T.Kelce).,3,1,10,KC,TEN,KC,37,11:35,9,14,N,73,0.721862230449915,0.278137769550085,2.12612236477435,SHOTGUN,3x1,16.0,IN,1.0,75.39,37.16,True,DESIGNED_ROLLOUT_RIGHT,1.73000001907349,INSIDE_BOX,2.102,2.10199999809265,,False,False,False,0,,,,0,0,-0.25047992169857,0.25047992169857,-6.12021140591241,True,INSIDE ZONE,,0,Quarters,Zone,1
13968,2022090800,954,"(12:57) (No Huddle, Shotgun) M.Stafford pass short right intended for T.Higbee INTERCEPTED by D.Jackson [A.Epenesa] at BUF 30. D.Jackson to BUF 32 for 2 yards (T.Higbee).",2,2,10,LA,BUF,BUF,36,12:57,0,7,N,46,0.314040474593639,0.685959525406361,3.15009563346393,SHOTGUN,2x2,21.0,IN,6.0,42.34,47.89,False,TRADITIONAL,3.16000008583069,INSIDE_BOX,2.675,2.67499995231628,,False,False,False,0,,,,0,0,-0.10270681232214,0.10270681232214,-4.74903482431546,True,,,0,Cover-2,Zone,1
13982,2022110609,4162,"(:19) (No Huddle, Shotgun) T.Brady pass short left to S.Miller ran ob at LA 7 for 7 yards (J.Ramsey).",4,1,10,TB,LA,LA,14,00:19,9,13,N,96,0.215719962368409,0.784280037631591,2.95695982547477,SHOTGUN,2x2,18.0,C,7.0,102.81,51.73,False,TRADITIONAL,2.07999992370605,INSIDE_BOX,1.702,1.70200002193451,,False,False,False,0,,,,7,7,0.106564288089673,-0.106564288089673,0.563999465259258,True,,,0,Cover-3 Seam,Zone,1
13985,2022101700,889,"(1:57) (No Huddle, Shotgun) R.Wilson pass deep right to G.Dulcich for 39 yards, TOUCHDOWN.",1,1,10,DEN,LAC,LAC,39,01:57,0,3,N,71,0.452071215957403,0.547928784042597,3.56098470662255,SHOTGUN,2x2,12.0,C,24.0,91.53,7.37,False,TRADITIONAL,2.4300000667572,INSIDE_BOX,3.19,3.19000005722046,,False,False,False,0,,,,39,39,-0.102764364331961,0.102764364331961,3.43901529337745,True,,,0,Cover-3,Zone,1
14027,2022101607,3183,"(14:27) L.Fournette left tackle to TB 25 for -1 yards (C.Wormley, T.Edmunds).",4,3,1,TB,PIT,TB,26,14:27,13,12,N,36,0.422752048820257,0.577247951179743,1.36443531699479,SINGLEBACK,2x2,9.0,,,,,False,,,,,,,,,,0,False,INSIDE_LEFT,,-1,-1,0.102162461727858,-0.102162461727858,-2.11211942555383,False,MAN,,1,Cover-1,Man,1
14086,2022092900,2800,(:56) (Shotgun) T.Boyd pass deep right to J.Chase ran ob at CIN 47 for 23 yards (J.Holland).,3,3,11,CIN,MIA,CIN,24,00:56,14,15,N,34,0.4482710249722,0.5517289750278,-0.847187448292971,EMPTY,3x2,8.0,C,21.0,53.08,2.12,False,SCRAMBLE_ROLLOUT_RIGHT,0.879999995231628,OUTSIDE_RIGHT,3.37,0.699999988079071,,False,False,False,0,,,,23,23,0.150080155581236,-0.150080155581236,3.40981106995605,True,,,0,Cover-3,Zone,1
14099,2022103004,915,(12:02) M.Willis pass short middle intended for C.Hollister INTERCEPTED by S.Nelson at TEN 44. S.Nelson ran ob at TEN 11 for 33 yards (M.Willis).,2,1,10,TEN,HOU,TEN,30,12:02,0,0,N,80,0.539173852652311,0.460826147347689,1.19662959757261,I_FORM,2x1,5.0,IN,14.0,64.85,30.34,True,TRADITIONAL,4.69999980926514,INSIDE_BOX,2.87,2.86999988555908,,False,False,False,0,,,,0,0,0.107859097421169,-0.107859097421169,-6.18148949043825,True,UNDEFINED,,0,Cover-1,Man,1
14109,2022091809,3939,(:24) T.Pollard left end to CIN 32 for 3 yards (S.Hubbard).,4,1,10,DAL,CIN,CIN,35,00:24,17,17,N,45,0.753185999393463,0.246814000606537,2.1736677957233,I_FORM,2x1,14.0,,,,,False,,,,,,,,,,0,False,INSIDE_LEFT,,3,3,-0.123457889987619,0.123457889987619,-0.22150448668981,False,OUTSIDE ZONE,LEAD;PITCH,0,Goal Line,Other,1
14115,2022103011,2676,(1:52) (Shotgun) D.Jones pass short middle to D.Slayton pushed ob at NYG 48 for 21 yards (J.Jones).,3,3,11,NYG,SEA,NYG,27,01:52,13,10,N,83,0.712313786149025,0.287686213850975,-0.571548810694367,SHOTGUN,2x1,3.0,C,13.0,68.9,15.03,False,TRADITIONAL,3.40000009536743,INSIDE_BOX,3.537,3.53699994087219,,False,False,False,0,,,,21,21,-0.115206528455019,0.115206528455019,3.26259500673041,True,,,0,Cover-1,Man,1
14120,2022102307,3023,(1:33) B.Rypien pass deep left intended for G.Dulcich INTERCEPTED by L.Joyner at NYJ 36. L.Joyner pushed ob at DEN 37 for 27 yards (C.Fleming).,3,1,10,DEN,NYJ,DEN,42,01:33,9,10,N,68,0.479063089936972,0.520936910063028,2.30714211543091,SINGLEBACK,3x1,12.0,IN,22.0,45.42,13.17,True,TRADITIONAL,7.75,INSIDE_BOX,3.471,3.47099995613098,,False,False,False,0,,,,0,0,-0.190751299262047,0.190751299262047,-5.97842572908849,True,OUTSIDE ZONE,,0,Quarters,Zone,1
14146,2022100205,1570,"(6:52) J.Goff pass deep left to K.Raymond to SEA 47 for 21 yards (C.Bryant). FUMBLES (C.Bryant), touched at SEA 46, RECOVERED by SEA-J.Brooks at SEA 45. J.Brooks to SEA 48 for 3 yards (T.Kennedy).",2,2,8,DET,SEA,DET,32,06:52,9,17,N,42,0.337541490793228,0.662458509206772,1.34990395745263,SINGLEBACK,2x2,14.0,C,18.0,59.77,31.86,True,TRADITIONAL,7.44000005722046,INSIDE_BOX,3.606,3.60599994659424,,False,False,False,0,,,,21,20,-0.104809980839491,0.104809980839491,-3.68222988781054,True,INSIDE ZONE,,0,Quarters,Zone,1
14223,2022091103,3389,(3:35) (Shotgun) J.Burrow pass short middle to J.Chase to PIT 13 for 11 yards (D.Bush).,4,2,10,CIN,PIT,PIT,24,03:35,14,20,N,86,0.315054696053267,0.684945303946733,3.63861014484428,EMPTY,3x2,7.0,C,4.0,90.65,28.87,False,TRADITIONAL,1.71000003814697,INSIDE_BOX,1.968,1.96800005435944,,False,False,False,0,,,,11,11,0.107468586415052,-0.107468586415052,1.23806356760906,True,,,0,Cover-2,Zone,1
14283,2022100912,1222,"(9:42) (Shotgun) M.Stafford pass short right to C.Kupp for 75 yards, TOUCHDOWN.",2,3,2,LA,DAL,LA,25,09:42,3,9,N,35,0.439121168106794,0.560878831893206,1.01741551747546,EMPTY,3x2,4.0,C,4.0,38.42,24.38,False,TRADITIONAL,3.60999989509583,INSIDE_BOX,2.302,2.30200004577637,,False,False,False,0,,,,75,75,0.236588813364506,-0.236588813364506,5.98258448252454,True,,,0,Cover-1,Man,1
14320,2022102304,3956,(2:46) D.Jones left end to JAX 20 for 15 yards (A.Cisco).,4,2,8,NYG,JAX,JAX,35,02:46,17,20,N,45,0.151765167713165,0.848234832286835,2.43419415294193,SINGLEBACK,2x0,3.0,,,,,True,SCRAMBLE,5.1399998664856,,,,,,False,,0,False,OUTSIDE_LEFT,,15,15,-0.14409642922692,0.14409642922692,1.66823412070516,False,POWER,,0,Cover-3,Zone,1
14371,2022091108,2559,"(3:00) (Shotgun) R.Tannehill pass short left to D.Hilliard for 23 yards, TOUCHDOWN [D.Lawrence].",3,1,20,TEN,NYG,NYG,23,03:00,13,13,N,87,0.672154542058706,0.327845457941294,4.17336304916535,SHOTGUN,2x2,8.0,C,9.0,95.54,46.77,False,TRADITIONAL,2.98000001907349,INSIDE_BOX,2.569,2.56900000572205,,False,False,False,0,,,,23,23,0.105495881289244,-0.105495881289244,2.82663695083465,True,,,0,Cover-3 Seam,Zone,1
14378,2022091801,4177,(:30) (Shotgun) J.Flacco pass incomplete short right [M.Garrett].,4,2,10,NYJ,CLE,CLE,15,00:30,30,24,N,95,0.605979718267918,0.394020281732082,3.7937369485735,EMPTY,3x2,11.0,I,4.0,,,False,SCRAMBLE,4.42999982833862,OUTSIDE_RIGHT,4.438,4.19999980926514,,False,False,False,0,,,,0,0,0.128185293947657,-0.128185293947657,-0.734075607964769,True,,,0,Cover-2,Zone,1
14402,2022100913,2248,(12:31) J.Burrow pass deep middle intended for J.Chase INTERCEPTED by P.Queen at BLT 43. P.Queen to CIN 46 for 11 yards (J.Mixon).,3,1,10,CIN,BAL,CIN,41,12:31,10,10,N,69,0.503414500504732,0.496585499495268,2.37525340635329,SINGLEBACK,2x2,8.0,IN,16.0,53.07,20.6,True,TRADITIONAL,5.55000019073486,INSIDE_BOX,3.036,3.03600001335144,,False,False,False,0,,,,0,0,0.139961242675781,-0.139961242675781,-5.5297381344717,True,UNDEFINED,,0,Quarters,Zone,1
14457,2022103100,1530,"(3:34) (Shotgun) J.Burrow sacked at 50 for -5 yards (S.Takitaki). FUMBLES (S.Takitaki), touched at 50, RECOVERED by CLV-T.Togiai at CIN 47.",2,1,10,CIN,CLE,CLE,45,03:34,8,0,N,55,0.644661340862513,0.355338659137487,2.82219527161215,SHOTGUN,2x2,10.0,S,,,,True,TRADITIONAL,1.96000003814697,OUTSIDE_RIGHT,,,3.137,False,False,False,0,,,,-5,-8,0.13976327329874,-0.13976327329874,-5.2038290835917,True,UNDEFINED,,0,Cover-3,Zone,1
14470,2022103007,1677,(2:00) (Shotgun) M.Jones pass incomplete short left to J.Meyers.,2,4,1,NE,NYJ,NYJ,21,02:00,10,3,N,31,0.606550898402929,0.393449101597071,2.86501925555058,SHOTGUN,2x2,17.0,I,12.0,22.18,8.96,True,TRADITIONAL,0.910000026226044,OUTSIDE_LEFT,2.936,2.09999990463257,,False,False,False,0,,,,0,0,0.1076480448246,-0.1076480448246,-3.84961331309751,True,INSIDE ZONE,,1,Cover-0,Man,1
14584,2022092200,1823,"(:34) (Shotgun) J.Brissett pass short middle to A.Cooper to PIT 28 for 3 yards (D.Bush). The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) J.Brissett pass incomplete short middle to A.Cooper.",2,4,2,CLE,PIT,PIT,31,00:34,13,14,N,79,0.597943658009171,0.402056341990829,2.19143982382957,EMPTY,3x2,18.0,I,3.0,82.0,27.69,False,TRADITIONAL,4.5,INSIDE_BOX,2.97,2.97000002861023,,False,True,False,0,,,,0,0,-0.116488507017493,0.116488507017493,-2.93987424764782,True,,,0,Cover-3,Zone,1
14585,2022103009,1383,"(2:43) (Shotgun) S.Ehlinger sacked at WAS 23 for -6 yards (J.Allen). FUMBLES (J.Allen) [J.Allen], touched at WAS 23, RECOVERED by WAS-D.Payne at WAS 22. WAS-93-J.Allen credited with a Sack, but not a Forced Fumble.",2,2,14,IND,WAS,WAS,17,02:43,3,7,N,93,0.5140680372715,0.4859319627285,3.66339398373384,SHOTGUN,3x1,7.0,S,,,,False,TRADITIONAL,2.80999994277954,OUTSIDE_LEFT,,4.30000019073486,4.772,False,False,False,0,,,,-6,-5,-0.142801098525524,0.142801098525524,-4.80884063139092,True,,,0,Quarters,Zone,1
14590,2022100208,1107,(10:22) (Shotgun) J.Fields pass short middle to K.Herbert to NYG 27 for 24 yards (X.McKinney; M.McFadden).,2,3,20,CHI,NYG,CHI,49,10:22,7,6,N,59,0.596675291657448,0.403324708342552,0.503651869483292,SHOTGUN,2x2,6.0,C,-2.0,57.56,33.88,False,TRADITIONAL,4.13000011444092,INSIDE_BOX,2.547,2.54699993133545,,False,False,False,0,,,,24,24,-0.103094849735498,0.103094849735498,3.63368924811948,True,,,0,Cover-3,Zone,1
14608,2022102310,3513,(12:54) (Shotgun) P.Mahomes pass deep right to M.Valdes-Scantling to SF 24 for 57 yards (C.Ward). 16 YAC,4,3,11,KC,SF,KC,19,12:54,23,28,N,29,0.320157155394554,0.679842844605446,-0.926420687232167,SHOTGUN,2x2,5.0,C,41.0,69.38,12.15,False,TRADITIONAL,3.5,INSIDE_BOX,3.337,3.33699989318848,,False,False,False,0,,,,57,57,-0.174642361700535,0.174642361700535,5.29089073452633,True,,,0,Quarters,Zone,1
14615,2022100600,4637,(5:16) R.Wilson pass deep right to J.Jeudy to IND 14 for 37 yards (I.Rodgers).,5,1,10,DEN,IND,DEN,49,05:16,9,12,N,61,0.473663136477479,0.526336863522521,2.3109349985607,SINGLEBACK,2x2,9.0,C,20.0,41.64,43.37,True,TRADITIONAL,7.96999979019165,INSIDE_BOX,3.67,3.67000007629395,,False,False,False,0,,,,37,37,0.228826117993278,-0.228826117993278,2.55593953485368,True,OUTSIDE ZONE,,0,Cover-3,Zone,1
14672,2022101000,4126,(:47) D.Carr pass incomplete deep middle to D.Adams [N.Bolton].,4,4,1,LV,KC,LV,46,00:47,30,29,N,56,0.742877558556696,0.257122441443304,0.353443077066913,SINGLEBACK,2x2,12.0,I,24.0,76.49,39.49,True,TRADITIONAL,8.56999969482422,INSIDE_BOX,2.736,2.73600006103516,,False,True,False,0,,,,0,0,0.247666584110508,-0.247666584110508,-2.02222644450376,True,MAN,,0,Cover-0,Man,1
14718,2022091109,3177,(14:24) (Shotgun) C.Wentz pass short left intended for J.Dotson INTERCEPTED by T.Campbell at WAS 48. T.Campbell pushed ob at WAS 45 for 3 yards (J.Dotson).,4,2,8,WAS,JAX,WAS,39,14:24,14,12,N,71,0.682398822158575,0.317601177841425,1.52252223761752,SHOTGUN,3x1,11.0,IN,9.0,61.53,4.21,False,TRADITIONAL,3.46000003814697,INSIDE_BOX,2.569,2.56900000572205,,False,False,False,0,,,,0,0,-0.155495639890432,0.155495639890432,-4.54710619105026,True,,,0,Cover 6-Left,Zone,1
14796,2022100209,2605,(4:24) (Shotgun) T.Lawrence pass short left intended for C.Kirk INTERCEPTED by J.Bradberry at PHI 7. J.Bradberry to PHI 12 for 5 yards (J.Agnew).,3,2,7,JAX,PHI,PHI,16,04:24,20,14,N,26,0.651742719113827,0.348257280886173,4.44566878292244,SHOTGUN,3x1,8.0,IN,9.0,16.25,4.19,True,TRADITIONAL,4.69000005722046,INSIDE_BOX,2.402,2.40199995040894,,False,True,False,0,,,,0,0,0.160030774772167,-0.160030774772167,-5.23986762110144,True,UNDEFINED,,0,Cover-3,Zone,1
14820,2022100211,3015,"(6:17) (Shotgun) A.Rodgers pass short right to R.Doubs for 13 yards, TOUCHDOWN.",4,3,3,GB,NE,NE,13,06:17,17,24,N,97,0.341950885951519,0.658049114048481,4.13654216181021,SHOTGUN,3x1,8.0,C,12.0,107.54,5.23,False,TRADITIONAL,1.95000004768372,INSIDE_BOX,1.635,1.63499999046326,,False,False,False,0,,,,13,13,0.213944971561432,-0.213944971561432,2.86345783818979,True,,,0,Bracket,Other,1
14844,2022100906,3568,"(14:16) (No Huddle) G.Smith pass deep middle to T.Lockett for 40 yards, TOUCHDOWN.",4,1,10,SEA,NO,NO,40,14:16,31,19,N,50,0.901219174265862,0.0987808257341385,3.39712793321814,SINGLEBACK,2x2,9.0,C,40.0,8.4,20.19,True,TRADITIONAL,8.47000026702881,INSIDE_BOX,3.904,3.90400004386902,,False,False,False,0,,,,40,40,-0.102119259536266,0.102119259536266,3.60287206678186,True,OUTSIDE ZONE,,0,Quarters,Zone,1
14850,2022100200,3869,(2:01) (Shotgun) A.Dalton pass incomplete deep right to M.Callaway.,4,3,9,NO,MIN,MIN,42,02:01,22,25,N,68,0.372254490852356,0.627745509147644,2.16230752924457,SHOTGUN,3x1,2.0,I,17.0,85.67,3.92,False,TRADITIONAL,5.28999996185303,INSIDE_BOX,2.469,2.46900010108948,,False,True,False,0,,,,0,0,-0.13254776597023,0.13254776597023,-1.69230959727429,True,,,0,Cover-3,Zone,1
14866,2022100210,1951,(:33) (Shotgun) Z.Wilson pass deep left intended for J.Smith INTERCEPTED by C.Sutton at PIT 4. C.Sutton pushed ob at PIT 30 for 26 yards (C.McGovern).,2,3,11,NYJ,PIT,PIT,29,00:33,3,10,N,39,0.205942422151566,0.794057577848434,2.74212536052801,EMPTY,3x2,3.0,IN,25.0,17.28,8.01,False,TRADITIONAL,6.13000011444092,INSIDE_BOX,3.803,3.80299997329712,,False,False,False,0,,,,0,0,0.10750550404191,-0.10750550404191,-3.10225890949368,True,,,0,Cover-1,Man,1
14893,2022100902,4052,(1:06) (Shotgun) J.Brissett pass short middle to A.Cooper to LAC 35 for 10 yards (B.Callahan).,4,2,10,CLE,LAC,LAC,45,01:06,28,30,N,65,0.371834233403206,0.628165766596794,1.8528088988387,SHOTGUN,2x2,9.0,C,8.0,72.2,21.25,False,TRADITIONAL,1.66999995708466,INSIDE_BOX,1.76,1.75999999046326,,False,False,False,0,,,,10,10,0.15778490928933,-0.15778490928933,0.756951970979571,True,,,0,Cover-1,Man,1
14942,2022100205,3163,"(:11) (Shotgun) J.Goff pass short middle to T.Hockenson to SEA 4 for 81 yards (C.Barton, T.Woolen).",3,1,20,DET,SEA,DET,15,00:11,23,38,N,25,0.0670060478150845,0.932993952184916,-0.034027986228466,SHOTGUN,3x1,9.0,C,6.0,31.18,36.33,False,TRADITIONAL,3.75999999046326,INSIDE_BOX,2.465,2.46499991416931,,False,False,False,0,,,,81,81,0.103880122303963,-0.103880122303963,6.05853711732198,True,,,0,Cover 6-Left,Zone,1
14956,2022100207,2753,(2:38) (Shotgun) M.Ryan pass short right to A.Dulin to TEN 34 for 10 yards (R.McCreary).,3,3,9,IND,TEN,TEN,44,02:38,17,24,N,54,0.306792985647917,0.693207014352083,1.67174153402448,SHOTGUN,3x1,7.0,C,8.0,46.68,32.62,False,TRADITIONAL,3.4300000667572,INSIDE_BOX,2.335,2.33500003814697,,False,False,False,0,,,,10,10,0.103818356990814,-0.103818356990814,2.27449070732109,True,,,0,Cover-1,Man,1
